       0.2000000E+02,       0.6000042E+01,       0.2596576E+01,       0.4216860E-04,       0.1965763E+00
       0.2100000E+02,       0.6000009E+01,       0.2172798E+01,       0.9358741E-05,       0.1727975E+00
       0.2200000E+02,       0.5999997E+01,       0.1744331E+01,      -0.3051775E-05,       0.1443314E+00
       0.2300000E+02,       0.5999994E+01,       0.1312245E+01,      -0.5526764E-05,       0.1122448E+00
       0.2400000E+02,       0.5999994E+01,       0.8773441E+00,      -0.6277668E-05,       0.7734408E-01
       0.2500000E+02,       0.5999993E+01,       0.4399983E+00,      -0.6621913E-05,       0.3999831E-01
       0.2600000E+02,       0.6600000E+01,       0.1511331E-18,       0.8433748E-20,       0.1511331E-18
       0.2700000E+02,       0.7200000E+01,       0.1668352E-18,       0.1405895E-19,       0.1668352E-18
       0.2800000E+02,       0.7800000E+01,       0.1891256E-18,       0.1522891E-19,       0.1891256E-18
       0.2900000E+02,       0.8400000E+01,       0.2144347E-18,       0.1164033E-19,       0.2144347E-18
       0.3000000E+02,       0.9000000E+01,       0.2398797E-18,       0.3998884E-20,       0.2398797E-18
       0.3100000E+02,       0.9600000E+01,       0.2641983E-18,      -0.6494653E-20,       0.2641983E-18
       0.3200000E+02,       0.1020000E+02,       0.2880461E-18,      -0.1889096E-19,       0.2880461E-18
       0.3300000E+02,       0.1080000E+02,       0.3138822E-18,      -0.3400037E-19,       0.3138822E-18
       0.3400000E+02,       0.1140000E+02,       0.3587659E-18,      -0.4785193E-19,       0.3587659E-18
       0.3500000E+02,       0.1187076E+02,       0.8162316E+00,      -0.1292390E+00,       0.2162316E+00
       0.3600000E+02,       0.1179551E+02,       0.1592389E+01,      -0.2044906E+00,       0.3923894E+00
       0.3700000E+02,       0.1172780E+02,       0.2357844E+01,      -0.2721951E+00,       0.5578436E+00
       0.3800000E+02,       0.1166224E+02,       0.3118221E+01,      -0.3377628E+00,       0.7182210E+00
       0.3900000E+02,       0.1159529E+02,       0.3872521E+01,      -0.4047084E+00,       0.8725214E+00
       0.4000000E+02,       0.1152815E+02,       0.4618397E+01,      -0.4718508E+00,       0.1018397E+01
       0.4100000E+02,       0.1146501E+02,       0.5353662E+01,      -0.5349857E+00,       0.1153663E+01
       0.4200000E+02,       0.1141225E+02,       0.6077583E+01,      -0.5877537E+00,       0.1277583E+01
       0.4300000E+02,       0.1137680E+02,       0.6791713E+01,      -0.6231986E+00,       0.1391713E+01
       0.4400000E+02,       0.1082488E+02,       0.7500036E+01,      -0.6036915E+00,       0.1500036E+01
       0.4500000E+02,       0.1028621E+02,       0.7500043E+01,      -0.5709337E+00,       0.1500043E+01
       0.4600000E+02,       0.9744118E+01,       0.7500051E+01,      -0.5415963E+00,       0.1500051E+01
       0.4700000E+02,       0.9196219E+01,       0.7500026E+01,      -0.5180671E+00,       0.1500026E+01
       0.4800000E+02,       0.8641944E+01,       0.7499979E+01,      -0.5009137E+00,       0.1499979E+01
       0.4900000E+02,       0.8092527E+01,       0.7499916E+01,      -0.4789010E+00,       0.1499916E+01
       0.5000000E+02,       0.6000000E+00,       0.3587805E-18,       0.4787365E-19,       0.3587805E-18
       0.5100000E+02,       0.1200000E+01,       0.3138919E-18,       0.3402687E-19,       0.3138919E-18
       0.5200000E+02,       0.1800000E+01,       0.2880701E-18,       0.1891527E-19,       0.2880701E-18
       0.5300000E+02,       0.2400000E+01,       0.2642263E-18,       0.6512093E-20,       0.2642263E-18
       0.5400000E+02,       0.3000000E+01,       0.2398911E-18,      -0.3966425E-20,       0.2398911E-18
       0.5500000E+02,       0.3600000E+01,       0.2144613E-18,      -0.1160697E-19,       0.2144613E-18
       0.5600000E+02,       0.4200000E+01,       0.1891530E-18,      -0.1522954E-19,       0.1891530E-18
       0.5700000E+02,       0.4800000E+01,       0.1668351E-18,      -0.1408029E-19,       0.1668351E-18
       0.5800000E+02,       0.5400000E+01,       0.1511433E-18,      -0.8458062E-20,       0.1511433E-18
       0.5900000E+02,       0.5491047E+01,       0.4399554E+01,       0.1090807E+00,       0.3016670E+00
       0.6000000E+02,       0.5039568E+01,       0.4852193E+01,       0.2151389E+00,       0.4702272E+00
       0.6100000E+02,       0.4696097E+01,       0.5572862E+01,       0.3141313E+00,       0.7484320E+00
       0.6200000E+02,       0.4482295E+01,       0.6489623E+01,       0.3844082E+00,       0.1107657E+01
       0.6300000E+02,       0.3907473E+01,       0.7500084E+01,       0.4789011E+00,       0.1500084E+01
       0.6400000E+02,       0.3358057E+01,       0.7500021E+01,       0.5009137E+00,       0.1500021E+01
       0.6500000E+02,       0.2803781E+01,       0.7499974E+01,       0.5180671E+00,       0.1499974E+01
       0.6600000E+02,       0.2255882E+01,       0.7499949E+01,       0.5415963E+00,       0.1499949E+01
       0.6700000E+02,       0.1713791E+01,       0.7499957E+01,       0.5709337E+00,       0.1499957E+01
       0.6800000E+02,       0.1175120E+01,       0.7499964E+01,       0.6036915E+00,       0.1499964E+01
       0.6900000E+02,       0.6232058E+00,       0.6791625E+01,       0.6232058E+00,       0.1391625E+01
       0.7000000E+02,       0.5877984E+00,       0.6077493E+01,       0.5877984E+00,       0.1277493E+01
       0.7100000E+02,       0.5350814E+00,       0.5353603E+01,       0.5350814E+00,       0.1153603E+01
       0.7200000E+02,       0.4719560E+00,       0.4618366E+01,       0.4719560E+00,       0.1018366E+01
       0.7300000E+02,       0.4048077E+00,       0.3872509E+01,       0.4048077E+00,       0.8725092E+00
       0.7400000E+02,       0.3378519E+00,       0.3118224E+01,       0.3378519E+00,       0.7182237E+00
       0.7500000E+02,       0.2722687E+00,       0.2357859E+01,       0.2722687E+00,       0.5578594E+00
       0.7600000E+02,       0.2045423E+00,       0.1592411E+01,       0.2045423E+00,       0.3924106E+00
       0.7700000E+02,       0.1292678E+00,       0.8162553E+00,       0.1292678E+00,       0.2162553E+00
       0.7800000E+02,       0.1140000E+02,       0.1500000E+02,      -0.4787364E-19,       0.3000000E+01
       0.7900000E+02,       0.1080000E+02,       0.1500000E+02,      -0.3402685E-19,       0.3000000E+01
       0.8000000E+02,       0.1020000E+02,       0.1500000E+02,      -0.1891527E-19,       0.3000000E+01
       0.8100000E+02,       0.9600000E+01,       0.1500000E+02,      -0.6512092E-20,       0.3000000E+01
       0.8200000E+02,       0.9000000E+01,       0.1500000E+02,       0.3966423E-20,       0.3000000E+01
       0.8300000E+02,       0.8400000E+01,       0.1500000E+02,       0.1160697E-19,       0.3000000E+01
       0.8400000E+02,       0.7800000E+01,       0.1500000E+02,       0.1522953E-19,       0.3000000E+01
       0.8500000E+02,       0.7200000E+01,       0.1500000E+02,       0.1408029E-19,       0.3000000E+01
       0.8600000E+02,       0.6600000E+01,       0.1500000E+02,       0.8458062E-20,       0.3000000E+01
       0.8700000E+02,       0.6000007E+01,       0.1456000E+02,       0.6622183E-05,       0.2960002E+01
       0.8800000E+02,       0.6000006E+01,       0.1412266E+02,       0.6278499E-05,       0.2922656E+01
       0.8900000E+02,       0.6000006E+01,       0.1368776E+02,       0.5526475E-05,       0.2887755E+01
       0.9000000E+02,       0.6000003E+01,       0.1325567E+02,       0.3053598E-05,       0.2855669E+01
       0.9100000E+02,       0.5999991E+01,       0.1282720E+02,      -0.9357331E-05,       0.2827202E+01
       0.9200000E+02,       0.5999958E+01,       0.1240342E+02,      -0.4217150E-04,       0.2803424E+01
       0.9300000E+02,       0.5999921E+01,       0.1198530E+02,      -0.7934948E-04,       0.2785297E+01
       0.9400000E+02,       0.5999952E+01,       0.1157289E+02,      -0.4796247E-04,       0.2772889E+01
       0.9500000E+02,       0.5999925E+01,       0.1116366E+02,      -0.7519024E-04,       0.2763665E+01
       0.9600000E+02,       0.6508953E+01,       0.1060045E+02,      -0.1090807E+00,       0.2698333E+01
       0.9700000E+02,       0.6960432E+01,       0.1014781E+02,      -0.2151389E+00,       0.2529773E+01
       0.9800000E+02,       0.7303903E+01,       0.9427138E+01,      -0.3141314E+00,       0.2251568E+01
       0.9900000E+02,       0.7517705E+01,       0.8510377E+01,      -0.3844081E+00,       0.1892343E+01
       0.1000000E+03,       0.1137679E+02,       0.8208375E+01,      -0.6232058E+00,       0.1608375E+01
       0.1010000E+03,       0.1141220E+02,       0.8922507E+01,      -0.5877984E+00,       0.1722507E+01
       0.1020000E+03,       0.1146492E+02,       0.9646397E+01,      -0.5350814E+00,       0.1846397E+01
       0.1030000E+03,       0.1152804E+02,       0.1038163E+02,      -0.4719561E+00,       0.1981634E+01
       0.1040000E+03,       0.1159519E+02,       0.1112749E+02,      -0.4048077E+00,       0.2127491E+01
       0.1050000E+03,       0.1166215E+02,       0.1188178E+02,      -0.3378519E+00,       0.2281776E+01
       0.1060000E+03,       0.1172773E+02,       0.1264214E+02,      -0.2722688E+00,       0.2442141E+01
       0.1070000E+03,       0.1179546E+02,       0.1340759E+02,      -0.2045422E+00,       0.2607589E+01
       0.1080000E+03,       0.1187073E+02,       0.1418374E+02,      -0.1292679E+00,       0.2783745E+01
       0.1090000E+03,       0.4481432E+01,       0.8510558E+01,       0.3835452E+00,       0.1892524E+01
       0.1100000E+03,       0.4696017E+01,       0.9426897E+01,       0.3140509E+00,       0.2251326E+01
       0.1110000E+03,       0.5039560E+01,       0.1014815E+02,       0.2151302E+00,       0.2530112E+01
       0.1120000E+03,       0.5490945E+01,       0.1060048E+02,       0.1089792E+00,       0.2698371E+01
       0.1130000E+03,       0.5400000E+01,       0.1500000E+02,      -0.8433749E-20,       0.3000000E+01
       0.1140000E+03,       0.4800000E+01,       0.1500000E+02,      -0.1405895E-19,       0.3000000E+01
       0.1150000E+03,       0.4200000E+01,       0.1500000E+02,      -0.1522892E-19,       0.3000000E+01
       0.1160000E+03,       0.3600000E+01,       0.1500000E+02,      -0.1164032E-19,       0.3000000E+01
       0.1170000E+03,       0.3000000E+01,       0.1500000E+02,      -0.3998885E-20,       0.3000000E+01
       0.1180000E+03,       0.2400000E+01,       0.1500000E+02,       0.6494650E-20,       0.3000000E+01
       0.1190000E+03,       0.1800000E+01,       0.1500000E+02,       0.1889096E-19,       0.3000000E+01
       0.1200000E+03,       0.1200000E+01,       0.1500000E+02,       0.3400036E-19,       0.3000000E+01
       0.1210000E+03,       0.6000000E+00,       0.1500000E+02,       0.4785194E-19,       0.3000000E+01
       0.1220000E+03,       0.1292391E+00,       0.1418377E+02,       0.1292391E+00,       0.2783768E+01
       0.1230000E+03,       0.2044906E+00,       0.1340761E+02,       0.2044906E+00,       0.2607611E+01
       0.1240000E+03,       0.2721951E+00,       0.1264216E+02,       0.2721951E+00,       0.2442156E+01
       0.1250000E+03,       0.3377628E+00,       0.1188178E+02,       0.3377628E+00,       0.2281779E+01
       0.1260000E+03,       0.4047084E+00,       0.1112748E+02,       0.4047084E+00,       0.2127479E+01
       0.1270000E+03,       0.4718508E+00,       0.1038160E+02,       0.4718508E+00,       0.1981603E+01
       0.1280000E+03,       0.5349857E+00,       0.9646338E+01,       0.5349857E+00,       0.1846337E+01
       0.1290000E+03,       0.5877537E+00,       0.8922417E+01,       0.5877537E+00,       0.1722417E+01
       0.1300000E+03,       0.6231986E+00,       0.8208287E+01,       0.6231986E+00,       0.1608287E+01
       0.1310000E+03,       0.8000463E+01,       0.6335822E+01,      -0.4066974E+00,       0.1173719E+01
       0.1320000E+03,       0.6552535E+01,       0.4078018E+01,      -0.4773524E-01,       0.2898394E+00
       0.1330000E+03,       0.7089890E+01,       0.4569590E+01,      -0.1360611E+00,       0.4724925E+00
       0.1340000E+03,       0.7562713E+01,       0.5349328E+01,      -0.2585560E+00,       0.7920725E+00
       0.1350000E+03,       0.8410358E+01,       0.6353962E+00,       0.5637940E-02,       0.8708626E-01
       0.1360000E+03,       0.8408649E+01,       0.1272596E+01,      -0.1316137E-02,       0.1784757E+00
       0.1370000E+03,       0.8397971E+01,       0.1913990E+01,      -0.1766273E-01,       0.2755199E+00
       0.1380000E+03,       0.8379056E+01,       0.2561849E+01,      -0.4233989E-01,       0.3799576E+00
       0.1390000E+03,       0.8350428E+01,       0.3218214E+01,      -0.7645393E-01,       0.4938454E+00
       0.1400000E+03,       0.8307777E+01,       0.3886976E+01,      -0.1234505E+00,       0.6196895E+00
       0.1410000E+03,       0.8243391E+01,       0.4582536E+01,      -0.1893178E+00,       0.7617184E+00
       0.1420000E+03,       0.8146357E+01,       0.5348953E+01,      -0.2821510E+00,       0.9308946E+00
       0.1430000E+03,       0.1082734E+02,       0.6763638E+01,      -0.5890830E+00,       0.1371541E+01
       0.1440000E+03,       0.1027956E+02,       0.6740710E+01,      -0.5539621E+00,       0.1357605E+01
       0.1450000E+03,       0.9729545E+01,       0.6712522E+01,      -0.5207080E+00,       0.1344355E+01
       0.1460000E+03,       0.9173951E+01,       0.6663000E+01,      -0.4893817E+00,       0.1324737E+01
       0.1470000E+03,       0.8606375E+01,       0.6561220E+01,      -0.4552800E+00,       0.1283939E+01
       0.1480000E+03,       0.6604864E+01,       0.3717910E+01,      -0.1799782E-01,       0.2810521E+00
       0.1490000E+03,       0.6627034E+01,       0.3298314E+01,      -0.2625818E-02,       0.2629537E+00
       0.1500000E+03,       0.6633858E+01,       0.2850251E+01,       0.4475387E-02,       0.2372568E+00
       0.1510000E+03,       0.6633591E+01,       0.2387836E+01,       0.7752716E-02,       0.2057337E+00
       0.1520000E+03,       0.6630094E+01,       0.1917694E+01,       0.9255739E-02,       0.1699112E+00
       0.1530000E+03,       0.6624842E+01,       0.1443012E+01,       0.9607582E-02,       0.1309337E+00
       0.1540000E+03,       0.6618217E+01,       0.9650977E+00,       0.8680650E-02,       0.8953718E-01
       0.1550000E+03,       0.6610180E+01,       0.4841129E+00,       0.5853086E-02,       0.4598480E-01
       0.1560000E+03,       0.7164181E+01,       0.4167573E+01,      -0.7222917E-01,       0.4396360E+00
       0.1570000E+03,       0.7209016E+01,       0.3685150E+01,      -0.3274379E-01,       0.3898008E+00
       0.1580000E+03,       0.7229782E+01,       0.3172987E+01,      -0.1107476E-01,       0.3346957E+00
       0.1590000E+03,       0.7237151E+01,       0.2650027E+01,       0.1193984E-02,       0.2787484E+00
       0.1600000E+03,       0.7237489E+01,       0.2122924E+01,       0.8471886E-02,       0.2229729E+00
       0.1610000E+03,       0.7233670E+01,       0.1594128E+01,       0.1248418E-01,       0.1674727E+00
       0.1620000E+03,       0.7226632E+01,       0.1064134E+01,       0.1332293E-01,       0.1120835E+00
       0.1630000E+03,       0.7216026E+01,       0.5327143E+00,       0.9911519E-02,       0.5645446E-01
       0.1640000E+03,       0.7666050E+01,       0.4753761E+01,      -0.1673711E+00,       0.6834037E+00
       0.1650000E+03,       0.7739481E+01,       0.4138233E+01,      -0.9896885E-01,       0.5734644E+00
       0.1660000E+03,       0.7782554E+01,       0.3531123E+01,      -0.5505645E-01,       0.4724757E+00
       0.1670000E+03,       0.7806172E+01,       0.2932776E+01,      -0.2694741E-01,       0.3807815E+00
       0.1680000E+03,       0.7818434E+01,       0.2340393E+01,      -0.8296225E-02,       0.2964633E+00
       0.1690000E+03,       0.7823539E+01,       0.1752133E+01,       0.3965580E-02,       0.2176109E+00
       0.1700000E+03,       0.7822931E+01,       0.1166575E+01,       0.1051397E-01,       0.1426864E+00
       0.1710000E+03,       0.7815985E+01,       0.5825827E+00,       0.1017195E-01,       0.7046815E-01
       0.1720000E+03,       0.8998806E+01,       0.6722696E+00,      -0.3447888E-02,       0.1022526E+00
       0.1730000E+03,       0.9584672E+01,       0.6982132E+00,      -0.1601210E-01,       0.1155871E+00
       0.1740000E+03,       0.1016863E+02,       0.7175013E+00,      -0.3133577E-01,       0.1277134E+00
       0.1750000E+03,       0.1074971E+02,       0.7350133E+00,      -0.5006976E-01,       0.1408500E+00
       0.1760000E+03,       0.1132315E+02,       0.7557089E+00,      -0.7669777E-01,       0.1584298E+00
       0.1770000E+03,       0.8984126E+01,       0.1348636E+01,      -0.2081243E-01,       0.2110926E+00
       0.1780000E+03,       0.9555645E+01,       0.1402874E+01,      -0.4605099E-01,       0.2393918E+00
       0.1790000E+03,       0.1012437E+02,       0.1443393E+01,      -0.7577689E-01,       0.2648604E+00
       0.1800000E+03,       0.1068890E+02,       0.1479549E+01,      -0.1107667E+00,       0.2917617E+00
       0.1810000E+03,       0.1124465E+02,       0.1525061E+01,      -0.1550897E+00,       0.3307362E+00
       0.1820000E+03,       0.8958925E+01,       0.2031129E+01,      -0.4900072E-01,       0.3274354E+00
       0.1830000E+03,       0.9516167E+01,       0.2114595E+01,      -0.8675805E-01,       0.3712943E+00
       0.1840000E+03,       0.1007190E+02,       0.2175983E+01,      -0.1285606E+00,       0.4093682E+00
       0.1850000E+03,       0.1062569E+02,       0.2229235E+01,      -0.1739466E+00,       0.4481963E+00
       0.1860000E+03,       0.1117739E+02,       0.2287193E+01,      -0.2222902E+00,       0.4959926E+00
       0.1870000E+03,       0.8924210E+01,       0.2721526E+01,      -0.8682609E-01,       0.4524730E+00
       0.1880000E+03,       0.9467775E+01,       0.2833548E+01,      -0.1364881E+00,       0.5110259E+00
       0.1890000E+03,       0.1001322E+02,       0.2913367E+01,      -0.1876379E+00,       0.5590683E+00
       0.1900000E+03,       0.1056105E+02,       0.2978485E+01,      -0.2386122E+00,       0.6044302E+00
       0.1910000E+03,       0.1111091E+02,       0.3043466E+01,      -0.2887197E+00,       0.6555035E+00
       0.1920000E+03,       0.8879263E+01,       0.3421360E+01,      -0.1350568E+00,       0.5874771E+00
       0.1930000E+03,       0.9410685E+01,       0.3559924E+01,      -0.1953142E+00,       0.6583827E+00
       0.1940000E+03,       0.9948750E+01,       0.3654206E+01,      -0.2529391E+00,       0.7122323E+00
       0.1950000E+03,       0.1049326E+02,       0.3726486E+01,      -0.3067851E+00,       0.7593428E+00
       0.1960000E+03,       0.1104283E+02,       0.3794710E+01,      -0.3570211E+00,       0.8098953E+00
       0.1970000E+03,       0.8822132E+01,       0.4134607E+01,      -0.1960334E+00,       0.7340276E+00
       0.1980000E+03,       0.9345510E+01,       0.4296216E+01,      -0.2639589E+00,       0.8134015E+00
       0.1990000E+03,       0.9880290E+01,       0.4399723E+01,      -0.3242341E+00,       0.8681034E+00
       0.2000000E+03,       0.1042430E+02,       0.4474162E+01,      -0.3778344E+00,       0.9124802E+00
       0.2010000E+03,       0.1097453E+02,       0.4541425E+01,      -0.4265408E+00,       0.9589449E+00
       0.2020000E+03,       0.8751514E+01,       0.4874946E+01,      -0.2726807E+00,       0.8952747E+00
       0.2030000E+03,       0.9275778E+01,       0.5050488E+01,      -0.3419644E+00,       0.9765050E+00
       0.2040000E+03,       0.9813766E+01,       0.5154254E+01,      -0.3986344E+00,       0.1026005E+01
       0.2050000E+03,       0.1036004E+02,       0.5224013E+01,      -0.4480249E+00,       0.1063449E+01
       0.2060000E+03,       0.1091110E+02,       0.5284426E+01,      -0.4931734E+00,       0.1102188E+01
       0.2070000E+03,       0.8670828E+01,       0.5670003E+01,      -0.3652648E+00,       0.1076824E+01
       0.2080000E+03,       0.9212355E+01,       0.5834286E+01,      -0.4227089E+00,       0.1147034E+01
       0.2090000E+03,       0.9759887E+01,       0.5923044E+01,      -0.4683977E+00,       0.1184902E+01
       0.2100000E+03,       0.1030941E+02,       0.5978732E+01,      -0.5100477E+00,       0.1211803E+01
       0.2110000E+03,       0.1085995E+02,       0.6024813E+01,      -0.5500860E+00,       0.1239497E+01
       0.2120000E+03,       0.4006205E+01,       0.6358663E+01,       0.4089190E+00,       0.1179346E+01
       0.2130000E+03,       0.5441847E+01,       0.4080069E+01,       0.4853291E-01,       0.2909564E+00
       0.2140000E+03,       0.4905092E+01,       0.4570079E+01,       0.1360846E+00,       0.4743914E+00
       0.2150000E+03,       0.4439882E+01,       0.5354080E+01,       0.2593718E+00,       0.7923625E+00
       0.2160000E+03,       0.3855500E+01,       0.5395811E+01,       0.2886245E+00,       0.9424433E+00
       0.2170000E+03,       0.3750765E+01,       0.4621253E+01,       0.1945286E+00,       0.7715110E+00
       0.2180000E+03,       0.3682851E+01,       0.3908399E+01,       0.1263169E+00,       0.6254414E+00
       0.2190000E+03,       0.3639751E+01,       0.3225144E+01,       0.7776373E-01,       0.4962982E+00
       0.2200000E+03,       0.3611659E+01,       0.2560001E+01,       0.4288095E-01,       0.3804931E+00
       0.2210000E+03,       0.3593734E+01,       0.1906876E+01,       0.1782163E-01,       0.2749413E+00
       0.2220000E+03,       0.3584636E+01,       0.1262826E+01,       0.1324943E-02,       0.1773097E+00
       0.2230000E+03,       0.3585696E+01,       0.6271515E+00,      -0.5601755E-02,       0.8600910E-01
       0.2240000E+03,       0.1175665E+01,       0.6762527E+01,       0.5888802E+00,       0.1371220E+01
       0.2250000E+03,       0.1726061E+01,       0.6740954E+01,       0.5536791E+00,       0.1357515E+01
       0.2260000E+03,       0.2278004E+01,       0.6721755E+01,       0.5208041E+00,       0.1346070E+01
       0.2270000E+03,       0.2833951E+01,       0.6685724E+01,       0.4904346E+00,       0.1329428E+01
       0.2280000E+03,       0.3399780E+01,       0.6587457E+01,       0.4571698E+00,       0.1289845E+01
       0.2290000E+03,       0.4176990E+01,       0.5771709E+00,      -0.1009855E-01,       0.6993374E-01
       0.2300000E+03,       0.4777208E+01,       0.5239106E+00,      -0.9836471E-02,       0.5560563E-01
       0.2310000E+03,       0.5386427E+01,       0.4782402E+00,      -0.5836005E-02,       0.4545883E-01
       0.2320000E+03,       0.4164712E+01,       0.1156955E+01,      -0.1042308E-01,       0.1419377E+00
       0.2330000E+03,       0.4761968E+01,       0.1048252E+01,      -0.1333148E-01,       0.1107255E+00
       0.2340000E+03,       0.5376647E+01,       0.9551448E+00,      -0.8715152E-02,       0.8872610E-01
       0.2350000E+03,       0.4159966E+01,       0.1740798E+01,      -0.3776624E-02,       0.2171252E+00
       0.2360000E+03,       0.4751582E+01,       0.1573357E+01,      -0.1256853E-01,       0.1659664E+00
       0.2370000E+03,       0.5369175E+01,       0.1430506E+01,      -0.9685504E-02,       0.1300236E+00
       0.2380000E+03,       0.4161398E+01,       0.2329808E+01,       0.8758554E-02,       0.2967847E+00
       0.2390000E+03,       0.4744724E+01,       0.2099422E+01,      -0.8562222E-02,       0.2217247E+00
       0.2400000E+03,       0.5363193E+01,       0.1903865E+01,      -0.9352760E-02,       0.1690716E+00
       0.2410000E+03,       0.4169767E+01,       0.2926134E+01,       0.2796520E-01,       0.3827294E+00
       0.2420000E+03,       0.4741435E+01,       0.2626969E+01,      -0.1177285E-02,       0.2784273E+00
       0.2430000E+03,       0.5358501E+01,       0.2374562E+01,      -0.7840689E-02,       0.2052106E+00
       0.2440000E+03,       0.4190831E+01,       0.3532552E+01,       0.5700009E-01,       0.4770275E+00
       0.2450000E+03,       0.4746658E+01,       0.3155180E+01,       0.1131438E-01,       0.3360545E+00
       0.2460000E+03,       0.5358558E+01,       0.2840410E+01,      -0.4512726E-02,       0.2372094E+00
       0.2470000E+03,       0.4238172E+01,       0.4148391E+01,       0.1017056E+00,       0.5800409E+00
       0.2480000E+03,       0.4772978E+01,       0.3675566E+01,       0.3302951E-01,       0.3921609E+00
       0.2490000E+03,       0.5369515E+01,       0.3293156E+01,       0.2640083E-02,       0.2630305E+00
       0.2500000E+03,       0.4324837E+01,       0.4764383E+01,       0.1695277E+00,       0.6880688E+00
       0.2510000E+03,       0.4829284E+01,       0.4163043E+01,       0.7209767E-01,       0.4407173E+00
       0.2520000E+03,       0.5397386E+01,       0.3716105E+01,       0.1804180E-01,       0.2807144E+00
       0.2530000E+03,       0.1145330E+01,       0.6026950E+01,       0.5499580E+00,       0.1239629E+01
       0.2540000E+03,       0.1092702E+01,       0.5289568E+01,       0.4934729E+00,       0.1102943E+01
       0.2550000E+03,       0.1027764E+01,       0.4547650E+01,       0.4270971E+00,       0.9600372E+00
       0.2560000E+03,       0.9586183E+00,       0.3800291E+01,       0.3575716E+00,       0.8109552E+00
       0.2570000E+03,       0.8901454E+00,       0.3047689E+01,       0.2891402E+00,       0.6563371E+00
       0.2580000E+03,       0.8233855E+00,       0.2290052E+01,       0.2225789E+00,       0.4965745E+00
       0.2590000E+03,       0.7558266E+00,       0.1526735E+01,       0.1552744E+00,       0.3310937E+00
       0.2600000E+03,       0.6770681E+00,       0.7563997E+00,       0.7678946E-01,       0.1585807E+00
       0.2610000E+03,       0.1699845E+01,       0.5988965E+01,       0.5102740E+00,       0.1213507E+01
       0.2620000E+03,       0.1646845E+01,       0.5240192E+01,       0.4491436E+00,       0.1066415E+01
       0.2630000E+03,       0.1580261E+01,       0.4491290E+01,       0.3793241E+00,       0.9157885E+00
       0.2640000E+03,       0.1509995E+01,       0.3741016E+01,       0.3080853E+00,       0.7622169E+00
       0.2650000E+03,       0.1441473E+01,       0.2989354E+01,       0.2395410E+00,       0.6065957E+00
       0.2660000E+03,       0.1376141E+01,       0.2236661E+01,       0.1745594E+00,       0.4496844E+00
       0.2670000E+03,       0.1312231E+01,       0.1483932E+01,       0.1111387E+00,       0.2926405E+00
       0.2680000E+03,       0.1250783E+01,       0.7368489E+00,       0.5023023E-01,       0.1412082E+00
       0.2690000E+03,       0.2252438E+01,       0.5952226E+01,       0.4701231E+00,       0.1190558E+01
       0.2700000E+03,       0.2196092E+01,       0.5190374E+01,       0.4016454E+00,       0.1033219E+01
       0.2710000E+03,       0.2126821E+01,       0.4433790E+01,       0.3273073E+00,       0.8750055E+00
       0.2720000E+03,       0.2056537E+01,       0.3681348E+01,       0.2552784E+00,       0.7177002E+00
       0.2730000E+03,       0.1990752E+01,       0.2932948E+01,       0.1891767E+00,       0.5629460E+00
       0.2740000E+03,       0.1930810E+01,       0.2188854E+01,       0.1294939E+00,       0.4118679E+00
       0.2750000E+03,       0.1877091E+01,       0.1450410E+01,       0.7625723E-01,       0.2661905E+00
       0.2760000E+03,       0.1831746E+01,       0.7196559E+00,       0.3147610E-01,       0.1281099E+00
       0.2770000E+03,       0.2800094E+01,       0.5883185E+01,       0.4268064E+00,       0.1157238E+01
